val_class_acc.dolphin,val_class_acc.kangaroo,val_class_acc_epoch.bed,val_class_acc_epoch.seal,val_class_acc.train,val_class_acc.bottle,val_class_acc.lizard,val_class_acc_epoch.elephant,val_class_acc.couch,val_class_acc.skunk,val_class_acc.squirrel,val_class_acc.hamster,val_class_acc_epoch.worm,val_class_acc_epoch.baby,val_loss,val_class_acc_epoch.rabbit,val_class_acc_epoch.whale,val_class_acc_epoch.mushroom,val_class_acc_epoch.motorcycle,val_class_acc_epoch.television,val_class_acc.shark,val_class_acc.butterfly,val_class_acc_epoch.oak_tree,val_class_acc.beetle,val_class_acc.bicycle,val_class_acc_epoch.wolf,val_class_acc.sea,val_class_acc.pine_tree,val_class_acc_epoch.shrew,val_class_acc.bee,val_class_acc_epoch.sunflower,val_class_acc_epoch.pickup_truck,val_class_acc_epoch.fox,val_class_acc.can,val_class_acc.wolf,val_class_acc.mountain,val_class_acc_epoch.lamp,val_class_acc_epoch.castle,val_class_acc_epoch.telephone,val_novelty_epoch,val_class_acc.seal,val_class_acc.spider,val_class_acc_epoch.bee,val_class_acc_epoch.orchid,val_class_acc_epoch.pear,val_class_acc.willow_tree,val_class_acc_epoch.apple,val_class_acc_epoch.chair,val_class_acc_epoch.orange,val_class_acc.flatfish,val_class_acc_epoch.man,val_class_acc.maple_tree,val_class_acc_epoch.porcupine,val_class_acc_epoch.lawn_mower,val_class_acc.cloud,val_class_acc_epoch.can,val_class_acc_epoch.mountain,val_class_acc.poppy,val_class_acc.shrew,val_class_acc_epoch.beaver,epoch,val_class_acc.mouse,val_class_acc.plate,val_class_acc_epoch.plate,val_class_acc_epoch.willow_tree,val_class_acc.trout,val_class_acc.beaver,val_class_acc_epoch.ray,val_class_acc_epoch.tank,val_class_acc_epoch.tractor,val_class_acc_epoch.palm_tree,val_class_acc.turtle,val_class_acc.porcupine,val_class_acc_epoch.dolphin,val_class_acc_epoch.mouse,val_class_acc.aquarium_fish,val_class_acc.possum,val_class_acc.rocket,val_class_acc_epoch.bus,val_class_acc_epoch.tulip,val_class_acc_epoch.crocodile,val_class_acc.bowl,val_class_acc.apple,val_class_acc_epoch.tiger,val_class_acc_epoch.rocket,val_class_acc.baby,val_class_acc.crocodile,val_class_acc_epoch.train,val_class_acc.raccoon,val_class_acc.snail,val_class_acc.woman,val_class_acc.rabbit,val_class_acc_epoch.boy,val_class_acc_epoch.clock,val_class_acc_epoch.wardrobe,train_loss,val_class_acc.pear,val_class_acc.worm,val_class_acc_epoch.kangaroo,val_class_acc.otter,val_class_acc.lawn_mower,val_class_acc_epoch.bear,val_class_acc.rose,val_class_acc_epoch.camel,val_class_acc_epoch.otter,val_class_acc_epoch.turtle,val_class_acc_epoch.dinosaur,val_acc_epoch,val_class_acc.bus,val_class_acc.lion,val_class_acc_epoch.bottle,val_class_acc.bear,val_class_acc.lamp,val_class_acc.palm_tree,val_class_acc_epoch.rose,val_class_acc_epoch.squirrel,val_class_acc.boy,val_class_acc.lobster,val_class_acc_epoch.sea,val_class_acc.orange,val_class_acc_epoch.sweet_pepper,_step,_runtime,val_class_acc.camel,val_class_acc.leopard,val_class_acc_epoch.woman,val_class_acc.cockroach,val_class_acc_epoch.cattle,val_loss_epoch,val_class_acc.bridge,val_class_acc.television,val_class_acc_epoch.lion,val_class_acc.clock,val_class_acc_epoch.cup,val_class_acc_epoch.plain,val_class_acc_epoch.poppy,val_class_acc_epoch.skunk,val_class_acc_epoch.spider,val_class_acc.keyboard,val_class_acc.mushroom,val_class_acc.telephone,val_class_acc_epoch.beetle,val_class_acc_epoch.bridge,val_acc,val_class_acc.motorcycle,val_class_acc_epoch.house,_timestamp,val_class_acc.whale,val_class_acc.tractor,val_class_acc_epoch.chimpanzee,val_class_acc.snake,val_class_acc_epoch.possum,val_class_acc_epoch.raccoon,val_class_acc.man,val_class_acc.sweet_pepper,val_class_acc_epoch.bicycle,trainer/global_step,val_class_acc.skyscraper,val_class_acc_epoch.cloud,val_novelty,val_class_acc_epoch.butterfly,val_class_acc_epoch.caterpillar,val_class_acc_epoch.forest,val_class_acc_epoch.leopard,val_class_acc.bed,val_class_acc.tank,val_class_acc.chimpanzee,train_acc,val_class_acc_epoch.shark,val_class_acc.sunflower,val_class_acc_epoch.crab,val_class_acc_epoch.table,val_class_acc_epoch.lizard,train_acc_epoch,val_class_acc.plain,val_class_acc.orchid,val_class_acc.crab,val_class_acc.table,val_class_acc_epoch.snake,val_class_acc.wardrobe,val_class_acc.caterpillar,val_class_acc_epoch.maple_tree,val_class_acc.oak_tree,val_class_acc_epoch.girl,val_class_acc_epoch.snail,val_class_acc.road,val_class_acc.elephant,val_class_acc_epoch.aquarium_fish,val_class_acc.tiger,val_class_acc.dinosaur,val_class_acc_epoch.bowl,val_class_acc.chair,val_class_acc_epoch.keyboard,val_class_acc_epoch.pine_tree,train_loss_epoch,val_class_acc.cup,val_class_acc.ray,val_class_acc.tulip,val_class_acc_epoch.trout,val_class_acc_epoch.flatfish,val_class_acc.fox,val_class_acc.house,val_class_acc.cattle,val_class_acc.pickup_truck,val_class_acc_epoch.lobster,val_class_acc.girl,val_class_acc.streetcar,val_class_acc_epoch.couch,val_class_acc.castle,val_class_acc.forest,val_class_acc_epoch.cockroach,val_class_acc_epoch.skyscraper,val_class_acc_epoch.road,val_class_acc_epoch.hamster,val_class_acc_epoch.streetcar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0585978031158447,,,,,,,,,,,,,,,,,,,,,,,,,,183,332,,,,,,,,,,,,,,,,,,,,,,,,1686838876,,,,,,,,,,8399,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0304770469665527,,,,,,,,,,,,,,,,,,,,,,,,,,184,332,,,,,,,,,,,,,,,,,,,,,,,,1686838876,,,,,,,,,,8449,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2990217208862305,,,,,,,,,,,,,,,,,,,,,,,,,,185,333,,,,,,,,,,,,,,,,,,,,,,,,1686838877,,,,,,,,,,8499,,,,,,,,,,,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4655587673187256,,,,,,,,,,,,,,,,,,,,,,,,,,186,334,,,,,,,,,,,,,,,,,,,,,,,,1686838878,,,,,,,,,,8549,,,,,,,,,,,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9656795263290405,,,,,,,,,,,,,,,,,,,,,,,,,,187,334,,,,,,,,,,,,,,,,,,,,,,,,1686838878,,,,,,,,,,8599,,,,,,,,,,,0.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.326829433441162,,,,,,,,,,,,,,,,,,,,,,,,,,188,335,,,,,,,,,,,,,,,,,,,,,,,,1686838879,,,,,,,,,,8649,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.539867639541626,,,,,,,,,,,,,,,,,,,,,,,,,,189,336,,,,,,,,,,,,,,,,,,,,,,,,1686838880,,,,,,,,,,8699,,,,,,,,,,,0.328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2906079292297363,,,,,,,,,,,,,,,,,,,,,,,,,,190,336,,,,,,,,,,,,,,,,,,,,,,,,1686838880,,,,,,,,,,8749,,,,,,,,,,,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,336,,,,,,,,,,,,,,,,,,,,,,,,1686838880,,,,,,,,,,8749,,,,,,,,,,,,,,,,,0.4197999835014343,,,,,,,,,,,,,,,,,,,,,2.2860465049743652,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.323965549468994,,,,,,,,,,,,,,,,,,,,,,,,,,192,338,,,,,,,,,,,,,,,,,,,,,,,,1686838882,,,,,,,,,,8799,,,,,,,,,,,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.643005847930908,,,,,,,,,,,,,,,,,,,,,,,,,,193,339,,,,,,,,,,,,,,,,,,,,,,,,1686838883,,,,,,,,,,8849,,,,,,,,,,,0.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117762327194214,,,,,,,,,,,,,,,,,,,,,,,,,,194,340,,,,,,,,,,,,,,,,,,,,,,,,1686838884,,,,,,,,,,8899,,,,,,,,,,,0.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9706425666809082,,,,,,,,,,,,,,,,,,,,,,,,,,195,340,,,,,,,,,,,,,,,,,,,,,,,,1686838884,,,,,,,,,,8949,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.419416904449463,,,,,,,,,,,,,,,,,,,,,,,,,,196,341,,,,,,,,,,,,,,,,,,,,,,,,1686838885,,,,,,,,,,8999,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.336026906967163,,,,,,,,,,,,,,,,,,,,,,,,,,197,342,,,,,,,,,,,,,,,,,,,,,,,,1686838886,,,,,,,,,,9049,,,,,,,,,,,0.390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1040616035461426,,,,,,,,,,,,,,,,,,,,,,,,,,198,342,,,,,,,,,,,,,,,,,,,,,,,,1686838886,,,,,,,,,,9099,,,,,,,,,,,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6689414978027344,,,,,,,,,,,,,,,,,,,,,,,,,,199,343,,,,,,,,,,,,,,,,,,,,,,,,1686838887,,,,,,,,,,9149,,,,,,,,,,,0.328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3969287872314453,,,,,,,,,,,,,,,,,,,,,,,,,,200,343,,,,,,,,,,,,,,,,,,,,,,,,1686838887,,,,,,,,,,9199,,,,,,,,,,,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5899393558502197,,,,,,,,,,,,,,,,,,,,,,,,,,201,344,,,,,,,,,,,,,,,,,,,,,,,,1686838888,,,,,,,,,,9249,,,,,,,,,,,0.328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.233518600463867,,,,,,,,,,,,,,,,,,,,,,,,,,202,345,,,,,,,,,,,,,,,,,,,,,,,,1686838889,,,,,,,,,,9299,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.299832344055176,,,,,,,,,,,,,,,,,,,,,,,,,,203,345,,,,,,,,,,,,,,,,,,,,,,,,1686838889,,,,,,,,,,9349,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,346,,,,,,,,,,,,,,,,,,,,,,,,1686838890,,,,,,,,,,9374,,,,,,,,,,,,,,,,,0.4262000024318695,,,,,,,,,,,,,,,,,,,,,2.252763509750366,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.084317684173584,,,,,,,,,,,,,,,,,,,,,,,,,,205,348,,,,,,,,,,,,,,,,,,,,,,,,1686838892,,,,,,,,,,9399,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0100574493408203,,,,,,,,,,,,,,,,,,,,,,,,,,206,348,,,,,,,,,,,,,,,,,,,,,,,,1686838892,,,,,,,,,,9449,,,,,,,,,,,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2997875213623047,,,,,,,,,,,,,,,,,,,,,,,,,,207,349,,,,,,,,,,,,,,,,,,,,,,,,1686838893,,,,,,,,,,9499,,,,,,,,,,,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9496431350708008,,,,,,,,,,,,,,,,,,,,,,,,,,208,349,,,,,,,,,,,,,,,,,,,,,,,,1686838893,,,,,,,,,,9549,,,,,,,,,,,0.546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8540971279144287,,,,,,,,,,,,,,,,,,,,,,,,,,209,350,,,,,,,,,,,,,,,,,,,,,,,,1686838894,,,,,,,,,,9599,,,,,,,,,,,0.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.186171293258667,,,,,,,,,,,,,,,,,,,,,,,,,,210,351,,,,,,,,,,,,,,,,,,,,,,,,1686838895,,,,,,,,,,9649,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.681259870529175,,,,,,,,,,,,,,,,,,,,,,,,,,211,351,,,,,,,,,,,,,,,,,,,,,,,,1686838895,,,,,,,,,,9699,,,,,,,,,,,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6439285278320312,,,,,,,,,,,,,,,,,,,,,,,,,,212,352,,,,,,,,,,,,,,,,,,,,,,,,1686838896,,,,,,,,,,9749,,,,,,,,,,,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5981154441833496,,,,,,,,,,,,,,,,,,,,,,,,,,213,353,,,,,,,,,,,,,,,,,,,,,,,,1686838897,,,,,,,,,,9799,,,,,,,,,,,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0596909523010254,,,,,,,,,,,,,,,,,,,,,,,,,,214,353,,,,,,,,,,,,,,,,,,,,,,,,1686838897,,,,,,,,,,9849,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9515730142593384,,,,,,,,,,,,,,,,,,,,,,,,,,215,354,,,,,,,,,,,,,,,,,,,,,,,,1686838898,,,,,,,,,,9899,,,,,,,,,,,0.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.205376625061035,,,,,,,,,,,,,,,,,,,,,,,,,,216,354,,,,,,,,,,,,,,,,,,,,,,,,1686838898,,,,,,,,,,9949,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.258014678955078,,,,,,,,,,,,,,,,,,,,,,,,,,217,355,,,,,,,,,,,,,,,,,,,,,,,,1686838899,,,,,,,,,,9999,,,,,,,,,,,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.613332748413086,16.373334884643555,0,0,14.666666030883789,18.719999313354492,11.199999809265137,0,10.34666633605957,21.97333335876465,12.800000190734863,27.413333892822266,0,0,2.059842109680176,0,0,100,0,0,12.266666412353516,20.15999984741211,0,11.09333324432373,24.373334884643555,0,31.466665267944336,14.773334503173828,0,30.2933349609375,0,0,0,23.775999069213867,19.093334197998047,24.96000099182129,0,0,0,0.08233866185362179,4.533333778381348,17.600000381469727,0,0,0,16.853334426879883,0,0,0,13.4399995803833,0,19.45600128173828,0,0,31.62666893005371,0,0,27.733333587646484,16.799999237060547,0,15,12.608000755310059,28.586666107177734,0,0,24.106666564941406,13.600000381469727,0,0,0,0,16.426666259765625,22.826669692993164,0,0,22.66666603088379,8.213333129882812,33.17333221435547,0,0,0,18.11199951171875,38.560001373291016,0,0,15.306665420532227,14.079999923706055,0,13.706665992736816,18.719999313354492,22.719999313354492,4.693333148956299,0,0,0,,26.75200080871582,22.773332595825195,0,5.066666603088379,28.799999237060547,0,26.399999618530273,0,0,0,0,0.4491441249847412,18.13333511352539,30.61333465576172,0,4.266666889190674,20,33.38666915893555,0,0,13.866665840148926,20.586666107177734,0,50.34666442871094,0,218,417,11.520000457763672,18.666667938232422,0,40.63999938964844,0,2.059711456298828,18.666667938232422,16.213333129882812,0,26.986665725708008,0,0,0,0,0,31.573333740234375,16.799999237060547,22.719999313354492,0,0,0.45010000467300415,31.573333740234375,0,1686838961,29.54666519165039,24.639999389648438,0,21.1200008392334,0,0,12.27733325958252,17.81333351135254,0,9999,34.453330993652344,100,0.08233950891815439,0,0,0,0,15.786666870117188,21.76000213623047,21.65333366394043,,0,29.653331756591797,0,0,0,,39.573333740234375,31.626665115356445,17.86666488647461,17.920000076293945,0,33.06666564941406,22.719999313354492,0,32.426666259765625,0,0,32.79999923706055,22.18666648864746,0,26.666667938232422,20.799999237060547,0,37.013336181640625,0,100,,33.38666534423828,13.760000228881836,4.9066667556762695,0,0,24.853334426879883,15.25333309173584,15.680000305175781,26.453336715698242,0,9.386666297912598,12.053333282470703,0,20.426666259765625,14.399999618530273,0,0,0,100,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,417,,,,,,,,,,,,,,,,,,,,,,,,1686838961,,,,,,,,,,9999,,,,,,,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,2.2089433670043945,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.128877878189087,,,,,,,,,,,,,,,,,,,,,,,,,,220,419,,,,,,,,,,,,,,,,,,,,,,,,1686838963,,,,,,,,,,10049,,,,,,,,,,,0.390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1871447563171387,,,,,,,,,,,,,,,,,,,,,,,,,,221,420,,,,,,,,,,,,,,,,,,,,,,,,1686838964,,,,,,,,,,10099,,,,,,,,,,,0.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7409271001815796,,,,,,,,,,,,,,,,,,,,,,,,,,222,420,,,,,,,,,,,,,,,,,,,,,,,,1686838964,,,,,,,,,,10149,,,,,,,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.140160322189331,,,,,,,,,,,,,,,,,,,,,,,,,,223,421,,,,,,,,,,,,,,,,,,,,,,,,1686838965,,,,,,,,,,10199,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5763559341430664,,,,,,,,,,,,,,,,,,,,,,,,,,224,421,,,,,,,,,,,,,,,,,,,,,,,,1686838965,,,,,,,,,,10249,,,,,,,,,,,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552349805831909,,,,,,,,,,,,,,,,,,,,,,,,,,225,422,,,,,,,,,,,,,,,,,,,,,,,,1686838966,,,,,,,,,,10299,,,,,,,,,,,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64070200920105,,,,,,,,,,,,,,,,,,,,,,,,,,226,423,,,,,,,,,,,,,,,,,,,,,,,,1686838967,,,,,,,,,,10349,,,,,,,,,,,0.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
